"ID","condition","order","time","probe_interval","response","response_time_for_beep","trial_text"
"5302284","outline","0","40531","35000","output","1030","ネズミのチュウタが七つの島を巡る冒険の物語がはじまります。一つの目の"
"1451340","outline","10","347018","18000","output","915","ある川の中に一匹の真っ黒い鯉が住んでいたが、周りの鯉たちはとてもきれいな柄をしておりそれをみた黒い鯉は悩んでいた。
ある日、大雨が何日も降り注ぎ、住んでいた川があふれかえり黒い鯉は流されてしまった。
目が覚めたら全く知らない場所に来ており戸惑っていたがあるドジョウが声をかけてきた。とても楽しくおしゃべりしたり遊んだり、違う生き物たちと触れ合う中で黒い鯉は固くなっていた心がやわらｋ"
"5144214","outline","7","307534","23000","planning","2093","太郎は、どこにでもいるような平凡なサラリーマンだった。
太郎は、いつも通り仕事を終え、いつものスーパーに寄った後、家に帰った。
家に帰った太郎は、玄関の前に、送り主不明の身に覚えのないに荷物が届いていることに気づいた。
宛先を確認すると、自分あてだったので、不思議に思いながらも、太郎は荷物を部屋の中に運んで、中身を空けてみることにした。
中身を空けると、そこにはロボットが入っていた。
スイッチを押すと、ロボットが起動し、「私はAIロボットです。これからあなたの生活を手助けします。どんなことでも相談してください。」と言った。
それから、太郎は、そのロボットと一緒に生活した。"
"5924178","outline","10","353390","27000","output","1348","太郎はお母さんに一人でスーパーに行ってりんごをに買ってきてと頼まれた。
それは、5歳の太郎の初めてのお使いだった。
人見知りで恥ずかしがり屋の太郎は一人でおつかいができるか不安だったが、大好きなお母さんのため、おつかいに行く事を決意する。
お母さんからお金を受け取り家を出た太郎、しかし、しばらく進むと初めてのおつかいの緊張のせいか、いつも行っているスーパーへの道がわからなくなってしまった。
周りは比較的人通りが多く、道を尋ねる事もできるが、人見知りの太郎は知らない人に声を掛ける事がなかなかできない。
しかし、このままでは大好きなお母さんに頼まれたお使いを達成する事ができない。
太郎は意を決して通りかかった大人に声をかけ、スーパーへの道を聞くことができた。
無事、スーパーにたどり着いた太郎。
目当てのりんごを探し始めるが見つからない。
人見知りの太郎は忙しそうに働いている店員にりんごの場所を聞く事がなかなかできない。
し"
"1034994","outline","9","392924","34000","output","1217","目を開けた瞬間、直哉は息を呑んだ。
頭上には、見たこともないほど青く澄んだ空。木々は高くそびえ、葉の間からこぼれる光は金色に輝いていた。
ここは、どこだ？
最後に覚えているのは、深夜まで残業して、帰宅途中に急な眠気に襲われたことだけ。

足音がした。振り返ると、そこには一人の少女が立っていた。
淡い銀色の髪に、湖のような瞳。背には、淡く光を放つ羽のようなものが揺れている。
「あなた……人間？」
少女の声は透き通っていたが、その瞳には警戒の色があった。

突然、矢が飛んできた。少女は瞬時に手をかざし、空中で矢は氷の結晶となって砕け散る。
「急いで！　精霊たちが狙われているの！」
そう告げると、彼女は駆け出した。直哉は訳も分からぬまま、その後を追った。

少女の名はリィナ。森に棲む精霊たちの守護者であり、人間の狩人たちから彼らを守っているという。
直哉は、彼女の真っ直ぐな信念に心を打たれ、共に旅をすることを決意する。

旅の道中、二人は獣人の村、地下に暮らすドワーフ、天空の浮島に住む翼人など、さまざまな種族と出会う。
しかしどの地にも、人間による精霊狩りの影が忍び寄っていた。
それぞれの種族には、戦わざるを得ない事情や深い悲しみがあった。
やがて二人は、精霊を狙う黒衣の男??「影喰い」と呼ばれる存在と対峙する。
彼は異世界の均衡を崩し、精霊の命を力に変えて世界を支配しようとしていた。
「直哉、お前は選べ。この世界を救うか、元の世界に戻るか」
影喰いの言葉は、直哉の胸を突き刺す。

戦いの果てに影喰いは倒れる。しかし、世界を救った後、精霊たちは彼に別れを告げる。
リィナは笑顔を浮かべたが、その瞳にはわずかな涙が光っていた。
「……あなたの世界にも、きっと守るべきものがあるでしょう？」
直哉は元の世界に戻ることを選んだ。
通勤電車の窓から見える景色は以前と変わらない。しかし、彼の心には異世界の森の風、仲間たちの笑い声、リィナの微笑みが残っていた。

その日から、彼は小さな優しさを積み重ねるようになった。道端の花を守り、困っている人に手を差し伸べ、日常の中で精霊のような存在を見つけ出す。
あの世界で学んだことは、今も確かに生きている。"
"769122","outline","11","388558","18000","output","863","黒猫のミーは元気な男の子。森の中で1人で過ごしていたけれど、そんな彼にもどうしても忘れられない出会いがありました。それが、子猫の頃に森にお花を摘みにやってきた女の子です。
その様子を木陰からじっと見守っていましたが、子猫の陰に気づいた女の子が優しく話しかけてくれました。その時に、子猫は「ミー」という名前をもらったのです。
女のことはそれきりだったものの、ミーは彼女の優しい笑顔をよく思い出していました。
やがて月日は流れ、ミーも立派な大人になります。狩りも上手になり、行動範囲も広がりました。そこでミーは、今度は自分から女の子に会いに行こうと思い立ちました。
あの時に女の子は、自分が森のはずれのまちｎ"
"2592945","outline","6","238509","32000","planning","1173","コウタは今日も灼熱の道路工事の仕事に精を出していた。決して望んで就いた仕事ではない。学生の頃から勉強嫌いで就職先を選べなかったからだ。コウタには幼馴染の友達がいた。その名はシゲオ。シゲオは小学校から誰よりも勉強が得意で常に皆の注目を浴びていた。彼の今の仕事はプログラマーだ。"
"169251","outline","5","224407","45000","output","2355","チュウタは仲間のネズミ達を集めて演説を始めた。
「このままだと、人間やカラス達に命を奪われてしまう。もっと安心して暮らせる場所に移住しよう」
仲間のネズミ達のうち、数匹のネズミは命を落とす可能性のある旅への参加を拒否した。
チュウタは諦めずに何度も説得を繰り返して、"
"5081515","outline","6","269263","29000","planning","2634","私の住んでいる場所は地面の上だった。暑い時も、寒い時も、ずっと一人だった。ごはんも置かれるだけで、一人で食べた。飲み水もずっと置きっぱなしで、時々水たまりも飲んだ。
ある時私は全然知らないところに連れて行ってもらえた。なんだか大きな施設だった。私の飼い主は私を置いて帰ってしまった。いつ迎えに来てくれるんだろうと待っていたら、なんだか知らない人が私を連れて行ってくれた。
新しい"
"5041386","outline","11","396519","34000","revision","1816","ここはネズミの国です。ネズミたちの仲間が平和にのびのび暮らしていました。
その国に、ネズミの少年チュウタがいました。チュウタは他のネズミより体が小さいことにコンプレックスを持っていましたが、友達に恵まれそれなりに楽しく暮らしていました。

しかしある時、ドラ猫のドーラが国にやってきて大暴れしました。
ネズミはドーラを恐れてしまい、誰も立ち向かいません。
やがてドーラはネズミたちを支配するようになりました。

ドーラの暴力に怯える日々。
ある日、チュウタは友達がドーラに襲われている現場に出くわしました。
「助けて震えるチュウタ「ぼくなんかじゃどうしようもない」"
"4415810","outline","4","212317","39000","planning","4039","今日も都会の喧騒にうんざりとした彼は足取りも重く帰途についていた。
彼は眠る前にいつもの空想にふけっていました。
ああ、都会の煩わしい喧騒から離れて田舎で農業を営みたいと。
睡魔に負け、ふと目が覚めると、見たこともない場所にいた。
"
"4101728","outline","1","83501","30000","output","1604","キツネとタヌキの化かしあい
変化が苦手なタヌキがいました。
そなんなたぬｋ"
"2100161","outline","6","241726","41000","output","2558","真っ白な猫が、下の世界を眺めています。「私と一緒にくらす人は誰が良いかな？」「どの人と一緒なら、その人の役に立てるだろう？」。そんなことを考えながら、眺めていると、ある男の人が目に留まりました。その人は、孤独で人間をあまり好きでない感じがしました。猫は思いました。「この人と一緒にいたい」"
"1610899","outline","8","330854","40000","output","2510","　ある日、人間の家の中で、体の線が細くて柔らかい、真っ白な蜘蛛が生まれました。その白蜘蛛は、暑い冬も寒い冬も、台風の日も、大雪の日も、人間の家の中で快適に暮らしていました。
　ある日、人間の家の外から、黒蜘蛛が家の中に入ってきました。その黒蜘蛛は、体の線が太くて硬く、真っ黒な蜘蛛です。そして黒蜘蛛は白蜘蛛と出会いました。黒蜘蛛は、白蜘蛛の体の線の細さと柔らかさに見とれてしまいました。白蜘蛛もまた、黒蜘蛛の"
"5924178","outline","11","375678","20000","output","788","太郎はお母さんに一人でスーパーに行ってりんごをに買ってきてと頼まれた。
それは、5歳の太郎の初めてのお使いだった。
人見知りで恥ずかしがり屋の太郎は一人でおつかいができるか不安だったが、大好きなお母さんのため、おつかいに行く事を決意する。
お母さんからお金を受け取り家を出た太郎、しかし、しばらく進むと初めてのおつかいの緊張のせいか、いつも行っているスーパーへの道がわからなくなってしまった。
周りは比較的人通りが多く、道を尋ねる事もできるが、人見知りの太郎は知らない人に声を掛ける事がなかなかできない。
しかし、このままでは大好きなお母さんに頼まれたお使いを達成する事ができない。
太郎は意を決して通りかかった大人に声をかけ、スーパーへの道を聞くことができた。
無事、スーパーにたどり着いた太郎。
目当てのりんごを探し始めるが見つからない。
人見知りの太郎は忙しそうに働いている店員にりんごの場所を聞く事がなかなかできない。
しかし、お母さんのため、そう思うとゆうきがわいてｋ"
"5144214","outline","8","331046","20000","output","1371","太郎は、どこにでもいるような平凡なサラリーマンだった。
太郎は、いつも通り仕事を終え、いつものスーパーに寄った後、家に帰った。
家に帰った太郎は、玄関の前に、送り主不明の身に覚えのないに荷物が届いていることに気づいた。
宛先を確認すると、自分あてだったので、不思議に思いながらも、太郎は荷物を部屋の中に運んで、中身を空けてみることにした。
中身を空けると、そこにはロボットが入っていた。
スイッチを押すと、ロボットが起動し、「私はAIロボットです。これからあなたの生活を手助けします。どんなことでも相談してください。」と言った。
それから、太郎は、そのロボットと一緒に生活した。
ロボットは、とても頼りがいがあって、太郎はかなりたすかって"
"1034994","outline","10","415560","20000","output","1149","目を開けた瞬間、直哉は息を呑んだ。
頭上には、見たこともないほど青く澄んだ空。木々は高くそびえ、葉の間からこぼれる光は金色に輝いていた。
ここは、どこだ？
最後に覚えているのは、深夜まで残業して、帰宅途中に急な眠気に襲われたことだけ。

足音がした。振り返ると、そこには一人の少女が立っていた。
淡い銀色の髪に、湖のような瞳。背には、淡く光を放つ羽のようなものが揺れている。
「あなた……人間？」
少女の声は透き通っていたが、その瞳には警戒の色があった。

突然、矢が飛んできた。少女は瞬時に手をかざし、空中で矢は氷の結晶となって砕け散る。
「急いで！　精霊たちが狙われているの！」
そう告げると、彼女は駆け出した。直哉は訳も分からぬまま、その後を追った。

少女の名はリィナ。森に棲む精霊たちの守護者であり、人間の狩人たちから彼らを守っているという。
直哉は、彼女の真っ直ぐな信念に心を打たれ、共に旅をすることを決意する。

旅の道中、二人は獣人の村、地下に暮らすドワーフ、天空の浮島に住む翼人など、さまざまな種族と出会う。
しかしどの地にも、人間による精霊狩りの影が忍び寄っていた。
それぞれの種族には、戦わざるを得ない事情や深い悲しみがあった。
やがて二人は、精霊を狙う黒衣の男??「影喰い」と呼ばれる存在と対峙する。
彼は異世界の均衡を崩し、精霊の命を力に変えて世界を支配しようとしていた。
「直哉、お前は選べ。この世界を救うか、元の世界に戻るか」
影喰いの言葉は、直哉の胸を突き刺す。

戦いの果てに影喰いは倒れる。しかし、世界を救った後、精霊たちは彼に別れを告げる。
リィナは笑顔を浮かべたが、その瞳にはわずかな涙が光っていた。
「……あなたの世界にも、きっと守るべきものがあるでしょう？」
直哉は元の世界に戻ることを選んだ。
通勤電車の窓から見える景色は以前と変わらない。しかし、彼の心には異世界の森の風、仲間たちの笑い声、リィナの微笑みが残っていた。

その日から、彼は小さな優しさを積み重ねるようになった。道端の花を守り、困っている人に手を差し伸べ、日常の中で精霊のような存在を見つけ出す。
あの世界で学んだことは、今も確かに生きている。"
"1451340","outline","11","374969","24000","output","1107","ある川の中に一匹の真っ黒い鯉が住んでいたが、周りの鯉たちはとてもきれいな柄をしておりそれをみた黒い鯉は悩んでいた。
ある日、大雨が何日も降り注ぎ、住んでいた川があふれかえり黒い鯉は流されてしまった。
目が覚めたら全く知らない場所に来ており戸惑っていたがあるドジョウが声をかけてきた。とても楽しくおしゃべりしたり遊んだり、違う生き物たちと触れ合う中で黒い鯉は固くなっていた心がやわらかくなっていった。

そんな中、自分と似たようｎ"
"2592945","outline","7","261662","20000","planning","1206","コウタは今日も灼熱の道路工事の仕事に精を出していた。決して望んで就いた仕事ではない。学生の頃から勉強嫌いで就職先を選べなかったからだ。コウタには幼馴染の友達がいた。その名はシゲオ。シゲオは小学校から誰よりも勉強が得意で常に皆の注目を浴びていた。彼の今の仕事はやり手のプログラマーだ。"
"5302284","outline","1","81537","36000","planning","1501","ネズミのチュウタが七つの島を巡る冒険の物語がはじまります。一つの目の島で鹿のティコと出会い、冒険の話をして一緒に"
"367640","outline","19","650647","45000","output","1503","高校生の武田茂は戦国シミュレーションゲームにハマっていた。
あまりにも好きすぎて徹夜することもしばしばあり、この日も茂は徹夜でゲームをし、そのまま眠ってしまった。
茂が目覚めるとそこは自宅ではなく、なぜか森の中。
何かのイタズラと思いつつ、山中を彷徨っていると人と出会う。
しかしその人の服装は異常だった。
古くてボロい着物を着ており、明らかに現代日本人ではない。
話してみると言葉は一応通じるが、やはり現代日本語と異なっている。
ここはどこかと尋ねてみると、なんと甲斐の国だという。
治めているのは武田信玄で、戦国時代の真っただ中に転生してしまったことに茂のは気づくのだった。

茂は武田信玄が大好きで、ゲームでも武田信玄を選ぶことが多かった。
そういった経緯から茂は武田信玄率いる武田家を盛り立てていこうと考える。
しかし問題はどうやって武田家にツテを作るかだ。
今の茂はルームウェアを着た、ただの怪しい人間。
そこで茂は出会った村人に神隠しにあったと嘘の事情を話し、同情を引いて協力してもらおうと考える。
幸い村人はよい人だった為、茂に衣類を貸してくれたり、村に住めるよう手配をしてくれた。
茂はさらなる信用を得る為、村長の目につくような活躍をして信頼"
"5041386","outline","12","422567","23000","output","1223","ここはネズミの国です。ネズミたちの仲間が平和にのびのび暮らしていました。
その国に、ネズミの少年チュウタがいました。チュウタは他のネズミより体が小さいことにコンプレックスを持っていましたが、友達に恵まれそれなりに楽しく暮らしていました。

しかしある時、ドラ猫のドーラが国にやってきて大暴れしました。
ネズミはドーラを恐れてしまい、誰も立ち向かいません。
やがてドーラはネズミたちを支配するようになりました。

ドーラの暴力に怯える日々。
ある日、チュウタは友達がドーラに襲われている現場に出くわしました。
「助けて」と訴える友達と震えるチュウタ「ぼくなんかじゃどうしようもない」……それでもチュウタはゆ"
"169251","outline","6","261369","34000","output","1192","チュウタは仲間のネズミ達を集めて演説を始めた。
「このままだと、人間やカラス達に命を奪われてしまう。もっと安心して暮らせる場所に移住しよう」
仲間のネズミ達のうち、数匹のネズミは命を落とす可能性のある旅への参加を拒否した。
チュウタが諦めずに何度も説得を繰り返していると、チュウタの熱意に負けて"
"1034994","outline","11","439202","21000","output","1093","目を開けた瞬間、直哉は息を呑んだ。
頭上には、見たこともないほど青く澄んだ空。木々は高くそびえ、葉の間からこぼれる光は金色に輝いていた。
ここは、どこだ？
最後に覚えているのは、深夜まで残業して、帰宅途中に急な眠気に襲われたことだけ。

足音がした。振り返ると、そこには一人の少女が立っていた。
淡い銀色の髪に、湖のような瞳。背には、淡く光を放つ羽のようなものが揺れている。
「あなた……人間？」
少女の声は透き通っていたが、その瞳には警戒の色があった。

突然、矢が飛んできた。少女は瞬時に手をかざし、空中で矢は氷の結晶となって砕け散る。
「急いで！　精霊たちが狙われているの！」
そう告げると、彼女は駆け出した。直哉は訳も分からぬまま、その後を追った。

少女の名はリィナ。森に棲む精霊たちの守護者であり、人間の狩人たちから彼らを守っているという。
直哉は、彼女の真っ直ぐな信念に心を打たれ、共に旅をすることを決意する。

旅の道中、二人は獣人の村、地下に暮らすドワーフ、天空の浮島に住む翼人など、さまざまな種族と出会う。
しかしどの地にも、人間による精霊狩りの影が忍び寄っていた。
それぞれの種族には、戦わざるを得ない事情や深い悲しみがあった。

やがて二人は、精霊を狙う黒衣の男??「影喰い」と呼ばれる存在と対峙する。
彼は異世界の均衡を崩し、精霊の命を力に変えて世界を支配しようとしていた。
「直哉、お前は選べ。この世界を救うか、元の世界に戻るか」
影喰いの言葉は、直哉の胸を突き刺す。

戦いの果てに影喰いは倒れる。しかし、世界を救った後、精霊たちは彼に別れを告げる。
リィナは笑顔を浮かべたが、その瞳にはわずかな涙が光っていた。
「……あなたの世界にも、きっと守るべきものがあるでしょう？」
直哉は元の世界に戻ることを選んだ。
通勤電車の窓から見える景色は以前と変わらない。しかし、彼の心には異世界の森の風、仲間たちの笑い声、リィナの微笑みが残っていた。

その日から、彼は小さな優しさを積み重ねるようになった。道端の花を守り、困っている人に手を差し伸べ、日常の中で精霊のような存在を見つけ出す。
あの世界で学んだことは、今も確かに生きている。"
"115345","outline","0","34855","29000","planning","1224","太郎は新人のプロレスラーとして"
"1610899","outline","9","359679","23000","revision","4275","　ある日、人間の家の中で、体の線が細くて柔らかい、真っ白な蜘蛛が生まれました。その白蜘蛛は、暑い冬も寒い冬も、台風の日も、大雪の日も、人間の家の中で快適に暮らしていました。
　ある日、人間の家の外から、黒蜘蛛が家の中に入ってきました。その黒蜘蛛は、体の線が太くて硬く、真っ黒な蜘蛛です。そして黒蜘蛛は白蜘蛛と出会いました。黒蜘蛛は、白蜘蛛の体の線の細さと柔らかさに見とれてしまいました。白蜘蛛もまた、黒蜘蛛の体の線の太さと固さに見とれてしまいました。二匹の蜘蛛がｈ"
"769122","outline","12","432710","41000","output","967","黒猫のミーは元気な男の子。森の中で1人で過ごしていたけれど、そんな彼にもどうしても忘れられない出会いがありました。それが、子猫の頃に森にお花を摘みにやってきた女の子です。
その様子を木陰からじっと見守っていましたが、子猫の陰に気づいた女の子が優しく話しかけてくれました。その時に、子猫は「ミー」という名前をもらったのです。
女のことはそれきりだったものの、ミーは彼女の優しい笑顔をよく思い出していました。
やがて月日は流れ、ミーも立派な大人になります。狩りも上手になり、行動範囲も広がりました。そこでミーは、今度は自分から女の子に会いに行こうと思い立ちました。
あの時に女の子は、自分が森のはずれにある街に住んでいることを教えてくれたので、それほど距離は離れていないはず。自分の足でもきっと行けるはずです。
どうちゅうにはさまざまなこんなんがあ"
"2100161","outline","7","275055","27000","output","3138","真っ白な猫が、下の世界を眺めています。「私と一緒にくらす人は誰が良いかな？」「どの人と一緒なら、その人の役に立てるだろう？」。そんなことを考えながら、眺めていると、ある男の人が目に留まりました。その人は、孤独で人間をあまり好きでない感じがしました。猫は思いました。「この人と一緒にいたい！」　そして猫は
"
"4415810","outline","5","249977","33000","output","2327","今日も都会の喧騒にうんざりとした彼は足取りも重く帰途についていた。
彼は眠る前にいつもの空想にふけっていました。
ああ、都会の煩わしい喧騒から離れて田舎で農業を営みたいと。
睡魔に負け、ふと目が覚めると、見たこともない場所にいた。
広大な自然が広がり、小さな集落が"
"5144214","outline","9","365126","30000","output","1612","太郎は、どこにでもいるような平凡なサラリーマンだった。
太郎は、いつも通り仕事を終え、いつものスーパーに寄った後、家に帰った。
家に帰った太郎は、玄関の前に、送り主不明の身に覚えのないに荷物が届いていることに気づいた。
宛先を確認すると、自分あてだったので、不思議に思いながらも、太郎は荷物を部屋の中に運んで、中身を空けてみることにした。
中身を空けると、そこにはロボットが入っていた。
スイッチを押すと、ロボットが起動し、「私はAIロボットです。これからあなたの生活を手助けします。どんなことでも相談してください。」と言った。
それから、太郎は、そのロボットと一緒に生活した。
ロボットは、とても頼りがいがあって、太郎はかなり助けられていた。
おか"
"5081515","outline","7","314210","41000","output","1573","私の住んでいる場所は地面の上だった。暑い時も、寒い時も、ずっと一人だった。ごはんも置かれるだけで、一人で食べた。飲み水もずっと置きっぱなしで、時々水たまりも飲んだ。
ある時私は全然知らないところに連れて行ってもらえた。なんだか大きな施設だった。私の飼い主は私を置いて帰ってしまった。いつ迎えに来てくれるんだろうと待っていたら、なんだか知らない人が私を連れて行ってくれた。
新しいおうちは屋根があった。いつも誰かが一緒にいてくれる。しらないものがたくさんあって"
"5302284","outline","2","111699","27000","output","888","ネズミのチュウタが七つの島を巡る冒険の物語がはじまります。一つの目の島で鹿のティコと出会い一緒に冒険に出るようになりました。２つ"
"1034994","outline","12","456848","15000","output","1325","目を開けた瞬間、直哉は息を呑んだ。
頭上には、見たこともないほど青く澄んだ空。木々は高くそびえ、葉の間からこぼれる光は金色に輝いていた。
ここは、どこだ？
最後に覚えているのは、深夜まで残業して、帰宅途中に急な眠気に襲われたことだけ。

足音がした。振り返ると、そこには一人の少女が立っていた。
淡い銀色の髪に、湖のような瞳。背には、淡く光を放つ羽のようなものが揺れている。
「あなた……人間？」
少女の声は透き通っていたが、その瞳には警戒の色があった。

突然、矢が飛んできた。少女は瞬時に手をかざし、空中で矢は氷の結晶となって砕け散る。
「急いで！　精霊たちが狙われているの！」
そう告げると、彼女は駆け出した。直哉は訳も分からぬまま、その後を追った。

少女の名はリィナ。森に棲む精霊たちの守護者であり、人間の狩人たちから彼らを守っているという。
直哉は、彼女の真っ直ぐな信念に心を打たれ、共に旅をすることを決意する。

旅の道中、二人は獣人の村、地下に暮らすドワーフ、天空の浮島に住む翼人など、さまざまな種族と出会う。
しかしどの地にも、人間による精霊狩りの影が忍び寄っていた。
それぞれの種族には、戦わざるを得ない事情や深い悲しみがあった。

やがて二人は、精霊を狙う黒衣の男??「影喰い」と呼ばれる存在と対峙する。
彼は異世界の均衡を崩し、精霊の命を力に変えて世界を支配しようとしていた。
「直哉、お前は選べ。この世界を救うか、元の世界に戻るか」
影喰いの言葉は、直哉の胸を突き刺す。

戦いの果てに影喰いは倒れる。しかし、世界を救った後、精霊たちは彼に別れを告げる。
リィナは笑顔を浮かべたが、その瞳にはわずかな涙が光っていた。
「……あなたの世界にも、きっと守るべきものがあるでしょう？」

直哉は元の世界に戻ることを選んだ。
通勤電車の窓から見える景色は以前と変わらない。しかし、彼の心には異世界の森の風、仲間たちの笑い声、リィナの微笑みが残っていた。

その日から、彼は小さな優しさを積み重ねるようになった。道端の花を守り、困っている人に手を差し伸べ、日常の中で精霊のような存在を見つけ出す。
あの世界で学んだことは、今も確かに生きている。"
"1451340","outline","12","415684","37000","output","1261","ある川の中に一匹の真っ黒い鯉が住んでいたが、周りの鯉たちはとてもきれいな柄をしておりそれをみた黒い鯉は悩んでいた。
ある日、大雨が何日も降り注ぎ、住んでいた川があふれかえり黒い鯉は流されてしまった。
目が覚めたら全く知らない場所に来ており戸惑っていたがあるドジョウが声をかけてきた。とても楽しくおしゃべりしたり遊んだり、違う生き物たちと触れ合う中で黒い鯉は固くなっていた心がやわらかくなっていった。

そんな中、自分と似たようなメスと恋に落ちその場所で幸せにすえなが"
"5041386","outline","13","449943","23000","other","1345","ここはネズミの国です。ネズミたちの仲間が平和にのびのび暮らしていました。
その国に、ネズミの少年チュウタがいました。チュウタは他のネズミより体が小さいことにコンプレックスを持っていましたが、友達に恵まれそれなりに楽しく暮らしていました。

しかしある時、ドラ猫のドーラが国にやってきて大暴れしました。
ネズミはドーラを恐れてしまい、誰も立ち向かいません。
やがてドーラはネズミたちを支配するようになりました。

ドーラの暴力に怯える日々。
ある日、チュウタは友達がドーラに襲われている現場に出くわしました。
「助けて」と訴える友達と震えるチュウタ「ぼくなんかじゃどうしようもない」……それでもチュウタは勇気を振り絞り、ドーラに立ち向かいます。

"
"5924178","outline","12","421622","41000","planning","1293","太郎はお母さんに一人でスーパーに行ってりんごをに買ってきてと頼まれた。
それは、5歳の太郎の初めてのお使いだった。
人見知りで恥ずかしがり屋の太郎は一人でおつかいができるか不安だったが、大好きなお母さんのため、おつかいに行く事を決意する。
お母さんからお金を受け取り家を出た太郎、しかし、しばらく進むと初めてのおつかいの緊張のせいか、いつも行っているスーパーへの道がわからなくなってしまった。
周りは比較的人通りが多く、道を尋ねる事もできるが、人見知りの太郎は知らない人に声を掛ける事がなかなかできない。
しかし、このままでは大好きなお母さんに頼まれたお使いを達成する事ができない。
太郎は意を決して通りかかった大人に声をかけ、スーパーへの道を聞くことができた。
無事、スーパーにたどり着いた太郎。
目当てのりんごを探し始めるが見つからない。
人見知りの太郎は忙しそうに働いている店員にりんごの場所を聞く事がなかなかできない。
しかし、お母さんのため、そう思うと勇気が湧いてきた太郎は店員にりんごの場所を聞く事ができた。
そして、太郎はりんごをレジに持っていき精算を済ませ"
"4101728","outline","2","135492","44000","planning","1661","キツネとタヌキの化かしあい
変化が苦手なタヌキがいました。
そなんなタヌキをいつも小馬鹿にしていたキツネがある日、どっちが"
"81949","outline","0","39969","29000","output","6577","進学校に通う悟る"
"769122","outline","13","457262","21000","revision","975","黒猫のミーは元気な男の子。森の中で1人で過ごしていたけれど、そんな彼にもどうしても忘れられない出会いがありました。それが、子猫の頃に森にお花を摘みにやってきた女の子です。
その様子を木陰からじっと見守っていましたが、子猫の陰に気づいた女の子が優しく話しかけてくれました。その時に、子猫は「ミー」という名前をもらったのです。
女のことはそれきりだったものの、ミーは彼女の優しい笑顔をよく思い出していました。
やがて月日は流れ、ミーも立派な大人になります。狩りも上手になり、行動範囲も広がりました。そこでミーは、今度は自分から女の子に会いに行こうと思い立ちました。
あの時に女の子は、自分が森のはずれにある街に住んでいることを教えてくれたので、それほど距離は離れていないはず。自分の足でもきっと行けるはずです。
道中にはさまざまな困難がありましたが、ミーをよく知るうさ"
"2592945","outline","8","306159","39000","planning","1636","コウタは今日も灼熱の道路工事の仕事に精を出していた。決して望んで就いた仕事ではない。学生の頃から勉強嫌いで就職先を選べなかったからだ。コウタには幼馴染の友達がいた。その名はシゲオ。シゲオは小学校から誰よりも勉強が得意で常に皆の注目を浴びていた。彼の今の仕事はやり手のプログラマーだ。仕事が休みのある日、コウタはシゲオから久しぶりに会おうと声をかけられ、仕事場に出向いた。するとそこには"
"367640","outline","20","690886","37000","output","1224","高校生の武田茂は戦国シミュレーションゲームにハマっていた。
あまりにも好きすぎて徹夜することもしばしばあり、この日も茂は徹夜でゲームをし、そのまま眠ってしまった。
茂が目覚めるとそこは自宅ではなく、なぜか森の中。
何かのイタズラと思いつつ、山中を彷徨っていると人と出会う。
しかしその人の服装は異常だった。
古くてボロい着物を着ており、明らかに現代日本人ではない。
話してみると言葉は一応通じるが、やはり現代日本語と異なっている。
ここはどこかと尋ねてみると、なんと甲斐の国だという。
治めているのは武田信玄で、戦国時代の真っただ中に転生してしまったことに茂のは気づくのだった。

茂は武田信玄が大好きで、ゲームでも武田信玄を選ぶことが多かった。
そういった経緯から茂は武田信玄率いる武田家を盛り立てていこうと考える。
しかし問題はどうやって武田家にツテを作るかだ。
今の茂はルームウェアを着た、ただの怪しい人間。
そこで茂は出会った村人に神隠しにあったと嘘の事情を話し、同情を引いて協力してもらおうと考える。
幸い村人はよい人だった為、茂に衣類を貸してくれたり、村に住めるよう手配をしてくれた。
茂はさらなる信用を得る為、村長の目につくような活躍をして信頼を得ようとする。

まず茂が考えたのは井戸だ。
現代日本だと蛇口をひねれば水道水が出てくるが、この時代は井戸や川から水を汲んでくるしかない。"
"5144214","outline","10","388166","19000","output","2356","太郎は、どこにでもいるような平凡なサラリーマンだった。
太郎は、いつも通り仕事を終え、いつものスーパーに寄った後、家に帰った。
家に帰った太郎は、玄関の前に、送り主不明の身に覚えのないに荷物が届いていることに気づいた。
宛先を確認すると、自分あてだったので、不思議に思いながらも、太郎は荷物を部屋の中に運んで、中身を空けてみることにした。
中身を空けると、そこにはロボットが入っていた。
スイッチを押すと、ロボットが起動し、「私はAIロボットです。これからあなたの生活を手助けします。どんなことでも相談してください。」と言った。
それから、太郎は、そのロボットと一緒に生活した。
ロボットは、とても頼りがいがあって、太郎はかなり助けられていた。
おかげで太郎は、しごとでもおおｋ"
"1451340","outline","13","435952","17000","planning","1236","ある川の中に一匹の真っ黒い鯉が住んでいたが、周りの鯉たちはとてもきれいな柄をしておりそれをみた黒い鯉は悩んでいた。
ある日、大雨が何日も降り注ぎ、住んでいた川があふれかえり黒い鯉は流されてしまった。
目が覚めたら全く知らない場所に来ており戸惑っていたがあるドジョウが声をかけてきた。とても楽しくおしゃべりしたり遊んだり、違う生き物たちと触れ合う中で黒い鯉は固くなっていた心がやわらかくなっていった。

そんな中、自分と似たようなメスと恋に落ちその場所で幸せにずっと暮らし"
